3.45964 3.38043
4.13899 4.16954
6.30366 6.26685
-1.98868 -2.03993
2.66624 2.60862
-0.814746 -1.06003
5.49284 5.55291
-7.03636 -7.11941
-4.53811 -4.47472
12.2234 12.2413
-0.542706 -0.655369
3.06033 3.18961
-1.48916 -1.53959
-4.38442 -4.28227
-4.4926 -4.43487
5.06288 5.05735
2.06393 2.15522
-2.68789 -2.76661
2.25381 2.35182
1.79869 1.95847
-1.3179 -1.20385
1.11044 1.13329
-7.48577 -7.49901
2.20728 2.10315
-5.23267 -5.06561
0.571178 0.684059
-2.0385 -2.02367
-7.7159 -7.73102
5.50534 5.43475
-7.27112 -7.36852
1.16081 1.22099
-3.01318 -2.78595
-3.09998 -3.17626
-0.0232777 0.0866646
-0.67281 -0.63956
-2.30316 -2.27462
2.19522 2.25732
6.95022 6.91908
-1.91377 -2.07158
2.21788 2.32712
0.0602097 0.10582
6.00834 6.01342
9.80314 9.81332
1.7549 1.67499
4.88543 5.02951
-3.25521 -3.22555
6.18758 6.18147
9.22384 9.24967
-3.80913 -3.70095
-3.95979 -3.81671
-6.09176 -6.04013
4.53542 4.67382
0.121593 0.216009
11.8848 11.909
7.58017 7.4955
-2.17089 -2.05724
-2.97433 -2.94451
-4.51144 -4.40366
-3.61569 -3.71496
1.64105 1.59633
-4.80411 -4.7447
2.39652 2.44749
2.2332 2.11428
-1.48956 -1.37947
7.73059 7.85428
5.9868 5.95237
-1.35226 -1.33383
-2.34431 -2.18736
-2.53557 -2.49492
1.15102 1.32669
-5.32929 -5.54236
3.16265 3.24333
-1.04232 -1.00515
-4.37666 -4.27424
5.18059 5.20743
3.00367 3.05816
-4.38707 -4.31743
-4.51622 -4.36307
4.29272 4.19303
0.533799 0.572898
4.7452 4.66772
-7.05893 -7.01208
-7.45449 -7.34896
0.704958 0.555085
1.3256 1.36268
-7.1197 -7.11945
1.26357 1.09746
-0.237522 -0.154843
1.37399 1.55827
5.48027 5.39358
-4.33121 -4.23431
-5.11368 -5.12883
4.60064 4.67611
1.11271 0.985019
-2.79919 -2.60155
1.9278 2.02117
-3.41119 -3.62461
9.20268 9.25193
2.06414 2.09129
-2.98739 -2.77973
1.84605 1.75537
2.85164 2.76337
1.38622 1.30236
2.56103 2.49595
0.697848 0.624616
-2.89947 -3.18466
8.59338 8.5289
-8.07676 -8.08548
0.587991 0.691993
-0.615886 -0.747275
8.70553 8.9589
1.58371 1.55796
2.11048 1.99209
8.13015 8.12725
12.211 12.107
-5.64977 -5.67505
-5.18057 -5.40771
7.49307 7.61376
1.92061 1.90321
1.27355 1.29764
-0.865123 -0.738448
-1.62504 -1.54939
7.73107 7.65429
3.3714 3.36499
2.84326 2.55582
11.8736 11.8361
6.48275 6.36357
2.35727 2.33351
-8.00968 -7.98426
1.4793 1.4917
4.07911 4.08156
-6.61713 -6.55134
3.16594 3.12367
2.45241 2.35663
0.482125 0.443406
0.474382 0.50595
0.1666 0.116695
7.60475 7.7369
-2.62836 -2.59209
-0.98047 -0.963426
-1.43417 -1.47901
-0.383505 -0.39801
5.80876 5.71789
4.61591 4.61828
6.93129 6.9031
2.88289 2.69515
2.10124 2.27102
2.43569 2.43283
-3.34701 -3.31844
0.328088 0.249923
-3.53613 -3.48074
1.17844 1.15661
-0.846465 -0.95533
-0.216454 -0.135728
-1.44814 -1.40583
-5.12856 -5.13277
-3.65514 -3.82754
-0.105905 -0.069089
9.91034 9.84673
-6.37529 -6.3732
4.04639 3.9587
-2.34059 -2.33122
2.02501 1.87886
1.61844 1.53028
10.006 10.0628
3.35997 3.3796
-0.550064 -0.669666
-2.4891 -2.51553
2.15007 2.01161
-1.62351 -1.56676
10.4926 10.5213
-3.79054 -3.85846
-4.45461 -4.48401
-3.62553 -3.61882
0.977137 0.959147
-0.0854409 -0.120719
0.304611 0.172843
1.69629 1.54085
-2.95726 -2.97377
3.10341 2.98938
-0.957394 -0.845765
-10.6403 -10.5948
0.219798 0.150965
-5.40423 -5.48884
-0.0243552 0.0109454
1.93134 1.99207
-0.625109 -0.596115
-9.68742 -9.7331
-3.4883 -3.53808
0.438933 0.29744
10.4308 10.444
2.42966 2.52043
4.97967 4.98294
6.78267 6.68065
6.17726 6.068
0.631837 0.593604
-4.97739 -5.04643
-5.40807 -5.46713
2.42959 2.32228
-9.21343 -9.28789
3.00074 2.98838
2.72998 2.72157
4.63015 4.52488
-3.55594 -3.53336
2.29786 2.28328
-6.10277 -6.17578
-1.97175 -1.83234
0.629845 0.700941
-5.78876 -5.7963
-1.94015 -1.99024
-4.8203 -4.89739
-1.34901 -1.3438
-1.0498 -1.10986
-0.455244 -0.493092
-0.200109 -0.186663
-0.320937 -0.368613
1.34747 1.37825
-2.14332 -2.04314
3.24141 3.43056
1.6212 1.53299
-8.36941 -8.47283
-4.42889 -4.54033
-2.66618 -2.66863
11.2437 11.1098
3.25403 3.14508
6.73928 6.79856
3.84514 3.91981
-2.31491 -2.3349
4.74203 4.57477
-5.89662 -5.85771
-11.6823 -11.8815
2.19865 2.23936
3.92664 3.87637
3.81077 3.83073
4.49777 4.48971
3.64289 3.63003
9.63428 9.65716
6.95977 6.99234
0.219154 0.263539
-2.04427 -1.96403
2.14446 2.09494
5.33113 5.32996
7.03937 7.04961
-2.89414 -2.87933
6.06843 6.28831
1.87115 1.9113
-9.62993 -9.64341
5.59156 5.71496
0.356898 0.308853
-10.6587 -10.7308
-0.156602 -0.0562883
8.77598 8.66595
-1.07316 -1.04458
2.158 2.25963
6.66781 6.54749
9.37079 9.44597
-7.3097 -7.28557
0.975432 0.917073
-3.36621 -3.42001
-12.5808 -12.5822
-1.87254 -1.80427
-0.0809482 -0.085972
6.09052 6.24151
1.73331 1.59254
0.652163 0.527292
7.10148 7.04859
5.32492 5.38141
0.867217 0.919106
4.61308 4.62541
1.71921 1.75597
1.04749 1.06605
-4.28148 -4.45222
7.11644 7.14845
-0.516638 -0.475081
-4.75222 -4.77829
2.23559 2.22926
-2.43313 -2.36
7.31431 7.29288
-12.906 -12.8973
-2.93158 -3.12844
3.97214 4.10007
-0.580768 -0.578957
-1.9917 -2.02674
-0.620245 -0.651952
-2.08664 -1.91981
2.50334 2.48463
2.71163 2.89322
-1.65974 -1.59574
-1.12889 -1.11307
-5.87254 -5.74954
6.85883 6.85623
2.80892 2.81525
-3.03332 -2.88499
0.200649 0.191494
1.68759 1.72257
-3.01763 -2.95688
-2.31744 -2.31967
-2.92627 -3.06241
-6.06707 -5.9587
5.32986 5.14325
0.402245 0.403541
4.87898 4.89246
2.36907 2.40334
-1.70442 -1.65851
0.151554 0.142512
1.93703 1.84748
-5.58299 -5.62263
0.130545 0.146511
1.30365 1.2428
-1.14899 -1.23606
-2.23815 -2.06622
5.47416 5.41422
-6.48607 -6.38207
5.11159 5.12044
-7.10092 -7.16857
-3.90943 -3.97157
-4.41325 -4.41264
0.423654 0.441308
-8.48939 -8.57914
-0.157095 -0.185139
6.65254 6.72767
1.73354 1.80312
2.04319 2.16601
2.69628 2.83556
4.60835 4.64637
12.0312 12.0934
4.64987 4.7534
-4.42289 -4.39794
-0.508968 -0.452004
4.58242 4.59491
-4.03805 -4.04472
-2.35045 -2.23794
-2.96535 -2.87621
-1.08009 -0.937594
-5.78959 -5.77553
-2.18182 -2.19528
5.991 6.09394
6.9797 6.93888
2.70647 2.63128
5.86613 5.89901
3.36487 3.28962
2.26182 2.13135
9.14197 9.13092
0.986585 1.00681
2.82724 2.93841
5.06004 5.15793
2.63834 2.58013
0.448713 0.342592
-0.0180852 -0.0116933
1.62959 1.73255
1.99234 2.00883
-2.70554 -2.82664
3.2956 3.16456
-3.1463 -3.26778
-0.355805 -0.180519
-4.21738 -4.09691
-3.52073 -3.5946
-3.77235 -3.85062
-6.0323 -5.93134
-2.10458 -2.20697
0.996709 1.00793
2.63867 2.65191
3.42225 3.3534
-2.29645 -2.31448
-3.33108 -3.23957
-5.58585 -5.45728
-7.72403 -7.84904
8.04087 8.06468
-0.474875 -0.685023
-0.13468 0.0391946
-2.90559 -2.98587
-10.6337 -10.6454
2.36566 2.40837
-5.98878 -5.91883
1.90551 2.12615
7.57636 7.57804
-6.56722 -6.72135
3.08524 3.04422
1.82769 1.5823
0.296484 0.278796
5.52356 5.56952
6.95162 6.79017
0.946323 1.0079
-2.28944 -2.18182
0.971311 0.844044
-3.80845 -3.97072
-0.767989 -0.668822
7.7246 7.70837
-13.1535 -13.1972
1.44867 1.25105
4.04976 4.22011
2.18192 2.24039
1.95598 1.87427
4.2761 4.40059
4.71686 4.77633
0.851423 0.915597
3.73757 3.90807
-4.05726 -3.83881
0.281117 0.378559
-5.97097 -5.96025
8.85352 8.74437
-2.75822 -2.75983
3.30562 3.35638
-5.60403 -5.53879
-5.25787 -5.40254
2.95626 2.7961
1.98983 2.10708
0.823388 0.715577
8.1318 8.14866
0.577927 0.567976
-1.71321 -1.55741
-0.38533 -0.48595
7.96455 7.97585
-0.0342936 0.106429
-0.454643 -0.506781
-5.13581 -5.25145
4.84164 4.82964
-2.41712 -2.47371
2.02323 1.98842
9.08662 9.13019
-0.398578 -0.556687
-0.237313 -0.334826
-0.712503 -0.795692
-1.57943 -1.62828
6.19866 6.11556
8.61316 8.38616
2.18817 2.12105
0.457961 0.359558
-8.95117 -8.70663
0.217764 0.167955
-2.18512 -2.155
-6.23351 -6.39601
11.0239 11.2017
4.43694 4.47744
-0.578386 -0.723981
0.211417 0.176178
-14.0267 -14.1716
1.5071 1.59571
5.46036 5.40341
-1.49661 -1.57979
-3.16464 -3.11115
-1.54853 -1.63717
-1.72088 -1.84031
-5.78781 -5.5821
4.52116 4.38745
-4.91823 -5.00131
-2.38386 -2.43029
-6.21554 -6.23643
4.92107 4.92707
6.27859 6.22237
-1.22018 -1.06697
0.578272 0.781703
-5.87512 -6.00579
-1.52992 -1.61153
2.55973 2.67669
2.16608 2.13077
-6.3351 -6.30522
4.25835 4.31902
0.694967 0.888632
6.46085 6.56056
3.56793 3.64775
-0.503656 -0.604776
1.61748 1.40168
0.105225 0.00547077
-5.96991 -5.98673
-4.87275 -4.99624
-5.31969 -5.33509
-8.77745 -8.84045
-2.59783 -2.6641
4.20848 4.27549
-7.31264 -7.37476
2.14406 1.96791
-11.4035 -11.5737
1.45772 1.33303
1.48599 1.5909
-1.55612 -1.66299
8.87933 8.96531
-3.90538 -3.82792
3.49155 3.33725
0.388878 0.167396
4.13688 4.0696
-10.0423 -9.81202
-5.72485 -5.69744
-6.96986 -7.00214
-3.27749 -3.0876
-2.16253 -2.24481
4.76764 4.60259
4.29048 4.41923
4.68602 4.74872
8.61413 8.6514
-2.87926 -2.88615
3.11603 3.04984
1.47404 1.68528
0.74121 0.80773
-3.02598 -3.0472
-10.4962 -10.661
-1.2576 -0.897546
6.29017 6.20432
3.8398 3.74748
1.8919 1.89227
5.23281 5.43296
3.16996 3.15195
2.19553 2.24137
8.77697 8.8471
-2.29871 -2.38883
-4.12967 -4.20966
0.734747 0.712525
10.9586 10.7356
1.78021 1.83023
6.64183 6.60585
-5.02414 -5.00284
-6.99576 -7.00908
-1.95466 -2.04948
2.20346 2.32682
-1.67877 -1.82187
-5.48551 -5.59275
-3.07216 -3.1619
-3.5743 -3.53907
-6.20264 -6.11821
-2.68943 -2.6219
-3.32912 -3.27734
3.04355 3.19318
4.76821 4.76006
-14.2836 -14.161
4.99366 5.11457
3.17233 3.00012
-3.55788 -3.54673
-0.6588 -0.703636
11.4111 11.504
-2.992 -2.87782
2.22132 2.14385
-7.09311 -7.23799
11.3568 11.3112
-0.704184 -0.768078
2.92952 3.16357
-2.63074 -2.63673
-2.09007 -1.9841
1.79808 1.88106
-4.98003 -4.92776
-4.17889 -4.23518
-5.60127 -5.40663
2.44108 2.49472
-6.78113 -6.701
-9.94178 -10.025
9.43095 9.48161
0.130235 0.33459
4.32762 4.47794
4.16695 4.03615
1.38618 1.42421
-7.14422 -7.13965
-1.10903 -1.06017
-1.14924 -1.19064
0.291759 0.400602
2.28966 2.29117
-1.06754 -1.06871
-3.86905 -3.83139
0.00897855 0.00691942
0.379174 0.336326
1.06062 1.01978
3.41932 3.46615
-9.31489 -9.39173
0.0438328 -0.0299976
2.70931 2.75827
-2.54728 -2.54455
-3.06614 -3.12087
-3.82371 -3.73565
3.39807 3.37623
3.78177 3.73666
-0.00690633 -0.0397372
4.73508 4.75401
7.93838 7.93787
-4.43843 -4.36957
4.59361 4.5557
6.57441 6.65786
-0.0286765 -0.230572
-5.75077 -5.76492
-1.24047 -1.18126
2.90261 2.77054
-0.128108 -0.255015
-13.7569 -13.8178
-1.8892 -2.02727
4.89703 4.94562
3.44491 3.44099
-2.35291 -2.33751
-1.88328 -1.80824
-3.8223 -3.6656
-7.59278 -7.65774
-0.0622518 0.150879
0.184623 0.175985
0.938189 0.961425
1.05247 1.04927
1.27117 1.29166
-7.79399 -7.82651
-5.40973 -5.39439
2.07594 2.09942
1.98176 1.91881
1.42062 1.32509
-2.28613 -2.15421
0.850419 0.933263
3.17563 3.18841
6.0686 6.14431
5.37712 5.2154
-5.55295 -5.5473
8.32448 8.38542
-5.82037 -6.10282
0.20821 0.250078
5.70851 5.58299
10.4079 10.3849
-0.29644 -0.535253
0.293186 0.152412
-3.6197 -3.54377
8.74151 8.73223
-3.23749 -3.24608
-3.70753 -3.75813
2.75295 2.49053
-7.86415 -7.85247
-4.15022 -4.17707
-3.12031 -3.24989
-1.40144 -1.54055
-11.0073 -10.9469
-6.17822 -6.02213
7.10142 7.09299
-2.83156 -2.803
-16.5029 -16.3438
1.16438 0.993363
1.0081 1.03175
8.15844 8.1436
3.2829 3.39558
3.1579 3.19465
-4.9976 -4.80641
1.22185 1.39932
5.0005 5.12459
9.42183 9.39769
1.94469 2.13253
9.80227 9.69654
-3.80279 -3.78136
-1.8047 -1.92216
0.549102 0.38823
7.19544 7.17633
-0.795784 -0.602091
0.179095 0.139504
-0.803041 -0.99198
-5.27675 -5.51912
-1.57183 -1.46797
-6.73719 -6.6544
1.74131 1.78862
4.0696 3.93866
2.74674 2.73985
-2.25345 -2.33797
-2.93283 -2.8541
2.92434 3.00385
-0.228551 -0.397011
3.6335 3.73249
5.54578 5.53662
-0.892589 -0.76044
7.56876 7.71809
-0.675797 -0.864105
-1.5375 -1.60546
-1.87379 -1.98051
0.631874 0.761275
-10.2442 -10.2838
1.72784 1.68138
2.4706 2.29084
0.529185 0.487678
-5.13688 -5.07604
3.16319 3.19719
4.14973 4.10328
4.40015 4.55271
0.559362 0.48936
-2.59714 -2.55737
-4.19514 -3.99557
-5.65207 -5.66032
-10.8981 -10.9338
-1.41179 -1.3961
2.13118 2.25551
2.7051 2.81485
-2.34356 -2.40658
1.74157 1.88783
-0.151473 -0.25889
-3.11477 -3.23554
0.383695 0.379369
-3.68808 -3.76061
4.76759 4.82543
5.77906 5.91422
-4.83502 -4.8841
-8.79371 -8.74793
-8.75654 -8.84289
-3.02545 -3.04059
1.15859 0.925955
-8.80775 -8.89864
9.54536 9.52734
-2.7104 -2.51171
-5.17283 -5.17712
0.17167 0.360454
-9.73414 -9.82895
0.624756 0.679346
-2.41946 -2.50549
-7.94523 -8.0945
1.52168 1.55524
7.28204 7.27626
2.23835 2.18984
-3.86549 -3.80894
3.4723 3.49193
-8.74455 -8.71
-10.7028 -10.4989
-11.4908 -11.5858
4.07868 4.00895
9.46787 9.37074
0.35962 0.486863
0.0819717 0.143625
-1.42822 -1.54472
0.267623 0.267416
-3.80158 -3.87264
4.49274 4.51706
-6.07407 -6.11396
-1.51563 -1.49422
-2.2263 -2.47305
1.75441 1.8364
-6.18651 -6.15714
0.323218 0.342936
1.93361 1.89065
3.20038 3.02027
-6.24082 -6.23518
-6.1737 -6.22293
-0.930368 -0.838157
-0.149334 -0.0654072
-3.16769 -3.1751
1.64069 1.72667
1.90494 2.0085
-7.28238 -7.34607
-2.38221 -2.25076
-2.04988 -2.12277
4.10356 4.03479
-5.09301 -5.18623
9.76269 9.76191
-2.30993 -2.1771
12.1388 12.2415
-3.48297 -3.55221
-2.96799 -3.20235
6.55617 6.52082
-3.75395 -3.61523
9.31807 9.38464
3.51231 3.39411
5.23812 5.17215
1.03167 1.02248
2.34603 2.41304
-4.12382 -4.08355
-7.85274 -7.86047
-7.0177 -7.06297
-5.77432 -5.94636
5.33185 5.33979
-8.64637 -8.48328
1.99888 1.89841
-6.29744 -6.28652
-1.54896 -1.40428
6.57245 6.55398
7.42641 7.49795
-0.371718 -0.375667
1.5542 1.56265
-10.8774 -10.892
3.52481 3.64967
-0.747367 -0.645361
-1.05828 -1.09706
-2.3239 -2.42171
5.7034 5.69191
1.79345 1.55832
8.03125 7.97674
9.38373 9.47461
-6.78554 -6.81484
-7.653 -7.4471
-7.01594 -7.05396
5.52163 5.63083
-2.89312 -2.92359
5.26544 5.18241
6.88504 6.99735
9.01285 9.10327
-2.52433 -2.64374
6.54216 6.64009
-1.39904 -1.45456
10.2462 10.0793
3.42173 3.50248
-7.16558 -7.13886
3.19965 3.05313
-1.01063 -0.938293
15.7346 15.7582
10.9647 10.8548
-6.0996 -6.13423
-9.52391 -9.45738
-4.53371 -4.59831
-8.30216 -8.33023
0.748843 0.801364
-3.29812 -3.15979
-4.40471 -4.49591
2.2856 2.25495
1.80964 1.88024
4.6002 4.66193
-3.52615 -3.48206
-4.65326 -4.69922
4.48089 4.34726
5.09855 4.92942
-6.93364 -7.0834
0.326981 0.405951
-1.64039 -1.73467
-12.3155 -12.3699
8.74084 8.6663
-3.51528 -3.5392
1.96611 1.89597
-4.68731 -4.86821
-10.9128 -10.873
4.74433 4.82039
9.53367 9.61291
-11.0883 -11.0929
3.18646 3.26266
-0.619307 -0.605953
-1.8601 -1.83077
-6.60658 -6.77832
-1.36537 -1.27556
6.7308 6.71939
2.69091 2.80816
3.08218 3.0278
-3.995 -3.86807
1.30645 1.1855
17.595 17.5875
-4.20321 -4.16353
0.88946 0.957585
-1.38437 -1.38968
9.4407 9.3687
-5.64816 -5.70672
2.00775 1.85797
2.08875 2.28575
7.65744 7.61604
1.17076 1.16558
2.48786 2.40833
0.878563 0.969337
-4.56779 -4.68029
9.04683 9.13844
0.281027 0.434122
6.08899 6.06602
1.23633 1.22323
4.48434 4.6786
-1.29238 -1.14775
4.8868 4.85253
1.09457 1.02701
5.14023 5.1975
-3.7511 -3.66294
-4.0414 -4.08604
7.26597 7.01372
6.12514 6.10763
-5.98265 -6.06792
-7.58063 -7.72038
10.3183 10.5087
4.12054 4.17827
-2.92457 -2.98135
-0.673142 -0.682582
-6.51526 -6.50961
5.25739 5.24313
2.04763 1.96136
-2.7779 -2.86927
1.86206 1.91711
-1.04408 -0.858815
-6.16813 -6.36633
4.50713 4.44123
-1.85113 -1.76712
-5.24965 -5.10918
-4.38492 -4.32375
9.99477 9.88593
-8.80857 -8.67966
-3.92812 -3.89953
-0.984303 -1.01552
1.86216 1.78434
-4.83158 -4.81502
-2.38492 -2.25019
-1.27045 -1.2186
-6.53938 -6.47054
-2.26288 -2.25974
-10.6736 -10.6964
-9.11122 -9.1747
-3.62937 -3.55368
3.10904 3.14043
-8.77648 -8.6475
1.58523 1.62787
-6.48234 -6.37563
3.747 3.75533
0.0965665 0.0443238
3.93553 4.00909
-3.32153 -3.37577
8.3963 8.35753
-3.15005 -3.17967
-0.774404 -0.857714
-7.31165 -7.36732
-1.39293 -1.5968
6.62047 6.73549
-6.09071 -6.15352
11.0816 10.973
-2.9839 -2.94194
11.417 11.3649
-5.83359 -5.71353
1.82355 1.8875
-0.613524 -0.7255
2.78321 2.75313
-1.1421 -1.11609
-5.31272 -5.29222
0.66368 0.766239
-4.99494 -4.97627
2.85586 2.89905
-1.17988 -1.12118
6.27266 6.22543
-3.64855 -3.65235
4.0015 4.03374
1.17784 1.17018
-6.29047 -6.20371
2.13981 2.05004
-4.52998 -4.61324
-3.85062 -3.78438
-10.2669 -10.3494
-1.51873 -1.56206
10.3658 10.5053
-0.271231 -0.331905
0.792352 0.811824
-7.89215 -7.79711
-2.32458 -2.53103
3.55513 3.46305
-3.51691 -3.54832
-1.6335 -1.42825
5.42005 5.35221
-3.36419 -3.46961
-4.4515 -4.29947
6.18844 6.23344
